CODGEO,nb_panier_elargi,nb_A1,nb_A2,nb_A4,nb_A5,nb_B1,nb_B2,nb_B3,nb_C2,nb_C6,nb_D1,nb_D3,nb_D4,nb_D5,nb_D6,nb_E1,nb_F1,nb_F3
83084,26,2,1,7,10,0,3,1,0,0,0,0,0,0,0,0,2,0
83085,101,1,1,52,27,0,5,2,0,0,0,1,0,4,0,0,7,1
83086,483,3,7,278,91,4,33,31,1,0,0,6,2,6,3,0,17,1
83087,123,2,2,49,34,0,9,8,0,0,0,1,3,5,1,0,8,1
83088,92,1,1,50,12,0,3,6,0,0,0,1,0,10,0,0,7,1
83089,14,1,0,8,2,0,1,0,0,0,0,0,0,0,0,0,2,0
83090,578,1,14,197,175,5,41,88,3,0,1,6,7,8,4,1,26,1
83091,145,1,3,64,42,1,8,8,0,0,0,3,1,5,2,0,5,2
83092,142,3,3,56,39,3,10,8,0,0,0,2,3,3,2,1,8,1
83093,70,2,1,31,17,0,6,3,0,0,0,0,0,2,0,0,7,1
83094,179,2,1,106,39,0,10,12,0,0,1,1,0,3,0,0,3,1
83095,26,1,1,12,4,0,4,1,0,0,0,0,0,0,0,0,2,1
83096,34,1,1,15,7,0,1,2,0,0,0,0,0,2,0,0,4,1
83097,114,2,1,48,29,1,7,12,0,0,0,1,0,3,1,0,8,1
83098,339,2,7,111,104,5,26,37,1,0,0,6,3,8,3,0,24,2
83099,566,2,9,247,107,6,25,128,1,0,0,3,3,14,5,0,15,1
83100,128,2,3,72,29,0,5,4,0,0,0,1,1,2,0,1,6,2
83101,160,2,1,33,74,0,12,25,0,0,0,1,1,2,1,0,7,1
83102,75,2,1,34,12,1,3,3,0,0,0,1,1,4,1,0,10,2
83103,96,1,1,47,19,0,6,6,0,0,0,1,1,7,0,0,6,1
83104,136,3,3,68,25,0,6,12,0,0,0,2,3,5,2,0,6,1
83105,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83106,189,1,4,85,30,2,19,27,1,0,0,2,2,4,2,0,9,1
83107,658,1,8,310,177,5,38,49,1,0,0,6,2,25,0,0,33,3
83108,77,2,1,31,21,0,3,2,0,0,0,1,1,5,0,0,9,1
83109,13,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0
83110,51,2,1,21,13,0,2,2,0,0,0,0,0,2,0,0,7,1
83111,65,1,1,34,13,0,3,5,0,0,0,0,0,3,0,0,5,0
83112,494,2,12,120,196,4,40,70,2,0,1,7,6,5,3,1,23,2
83113,66,3,1,26,18,0,5,0,0,0,0,1,2,2,1,0,6,1
83114,12,1,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0
83115,941,2,12,358,258,11,68,184,2,0,1,7,3,13,0,0,20,2
83116,664,5,10,226,170,12,50,119,3,0,0,8,6,11,8,0,33,3
83117,69,1,1,38,16,1,4,1,0,0,0,0,1,1,0,0,3,2
83118,1479,4,22,461,476,11,103,248,3,0,3,18,15,34,14,5,52,10
83119,649,2,11,69,192,2,48,295,1,0,1,6,1,5,0,0,13,3
83120,150,1,3,58,42,1,10,7,1,0,1,2,3,5,2,0,13,1
83121,201,3,4,81,48,4,12,24,0,0,0,3,3,6,3,0,8,2
83122,25,1,1,3,13,0,3,0,0,0,0,0,0,0,0,0,3,1
83123,753,2,11,193,247,3,61,170,1,0,0,12,11,15,5,0,19,3
83124,87,1,2,45,21,0,3,1,0,0,0,1,1,2,2,0,7,1
83125,73,2,1,40,16,0,2,3,0,0,0,1,1,5,0,0,1,1
83126,1975,4,19,846,540,11,146,185,6,1,6,31,21,65,20,1,66,7
83127,115,2,1,44,26,0,10,17,0,0,0,1,2,3,1,0,6,2
83128,33,1,1,15,9,0,1,1,0,0,0,0,0,1,2,0,2,0
83129,1281,3,17,511,414,9,97,138,2,0,1,17,15,13,11,0,32,1
83130,397,3,10,159,101,5,29,39,2,0,1,5,4,9,5,1,22,2
83131,152,1,2,86,29,0,7,8,0,0,0,4,1,3,3,0,6,2
83132,88,1,0,45,18,0,9,7,0,0,0,1,0,2,0,0,3,2
83133,53,1,1,20,18,0,1,4,0,0,0,0,0,2,0,0,5,1
83134,77,1,1,45,16,0,4,3,0,0,0,0,0,1,0,0,6,0
83135,49,1,1,23,11,0,3,1,0,0,0,0,1,1,2,0,4,1
83136,83,2,1,41,20,0,4,5,0,0,1,1,0,3,0,0,4,1
83137,4778,7,73,1747,1437,30,375,541,14,0,8,94,56,157,51,1,169,18
83138,172,2,1,98,36,1,6,15,1,0,1,1,2,2,1,0,4,1
83139,36,1,1,12,14,0,1,2,0,0,0,0,0,2,0,0,2,1
83140,148,2,2,70,35,1,10,9,0,0,1,1,2,3,1,0,10,1
83141,246,1,2,98,58,6,19,41,0,0,0,2,0,9,0,0,9,1
83142,17,1,1,3,5,0,3,1,0,0,0,0,0,0,0,0,2,1
83143,128,2,1,62,32,0,6,9,0,0,0,1,1,6,1,0,6,1
83144,858,2,16,225,240,8,48,233,2,0,0,13,12,12,14,0,29,4
83145,49,1,1,26,7,0,4,0,0,0,0,1,1,1,1,0,4,2
83146,40,1,1,21,7,0,2,2,0,0,0,0,0,2,0,0,3,1
83147,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83148,424,2,5,256,88,2,21,22,1,0,0,4,1,1,0,1,19,1
83149,66,2,1,28,21,0,5,4,0,0,0,0,0,1,1,0,2,1
83150,145,2,3,42,54,2,8,9,1,0,0,2,0,6,0,0,13,3
83151,28,1,1,11,7,0,2,0,0,0,0,0,0,1,0,0,5,0
83152,36,2,1,15,8,0,5,2,0,0,0,1,0,1,0,0,1,0
83153,128,2,3,20,49,0,12,10,1,0,1,3,2,8,1,0,15,1
83154,35,1,1,15,9,0,4,1,0,0,0,0,0,1,0,0,3,0
84001,104,1,1,52,22,0,7,6,0,0,0,1,0,4,1,0,9,0
84002,42,1,1,19,9,0,3,4,0,0,0,0,0,0,0,0,4,1
84003,539,4,9,203,115,5,41,77,2,0,2,8,8,17,7,0,37,4
84004,156,2,2,86,36,2,8,7,0,0,0,1,1,3,1,0,6,1
84005,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84007,3352,7,55,1084,929,29,267,585,13,1,12,46,31,62,50,2,145,34
84008,23,1,1,7,5,0,2,2,2,0,0,0,0,0,0,0,2,1
84009,54,1,1,32,6,0,3,2,0,0,0,0,0,2,0,0,6,1
84010,27,1,1,10,5,0,0,1,0,0,0,0,0,0,3,0,5,1
84011,9,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0
84012,88,1,2,37,17,1,11,6,0,0,1,1,2,2,1,0,5,1
84013,18,1,1,9,5,0,0,1,0,0,1,0,0,0,0,0,0,0
84014,28,1,1,11,5,0,2,1,0,0,0,0,0,0,0,0,6,1
84015,12,1,0,3,5,0,0,1,0,0,0,0,0,0,0,0,1,1
84016,170,1,2,80,37,1,9,13,1,0,1,3,2,3,0,1,15,1
84017,144,2,1,43,50,2,11,20,0,0,1,1,1,3,1,0,7,1
84018,10,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
84019,492,4,11,168,137,6,29,67,2,0,2,7,7,12,5,1,32,2
84020,68,1,1,16,19,0,10,13,0,0,0,1,0,0,0,0,6,1
84021,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84022,8,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
84023,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84024,29,1,1,15,6,0,2,2,0,0,0,0,0,0,0,0,1,1
84025,89,1,1,17,36,1,6,12,1,0,0,1,0,3,0,0,9,1
84026,151,1,2,58,45,0,14,5,1,0,2,2,2,10,0,0,7,2
84027,69,3,1,23,15,0,8,1,0,0,0,1,1,4,0,0,11,1
84028,38,2,1,17,8,0,2,2,0,0,0,0,0,1,0,0,4,1
84029,148,3,3,77,32,1,10,9,0,0,0,1,0,4,0,0,6,2
84030,107,2,1,51,26,1,7,4,0,0,0,1,0,4,0,0,8,2
84031,1037,4,17,390,226,10,73,155,5,0,2,14,11,34,16,1,69,10
84032,25,1,1,13,5,0,0,1,0,0,0,0,0,1,2,0,0,1
84033,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84034,130,1,2,65,32,2,5,4,0,0,0,1,1,8,0,0,8,1
84035,821,5,12,297,198,10,75,109,4,0,3,15,10,14,15,1,44,9
84036,101,1,1,46,18,1,6,5,0,0,1,1,1,5,3,1,10,1
84037,76,1,3,11,23,1,22,1,0,0,0,1,1,3,0,0,8,1
84038,105,1,1,49,20,1,9,12,0,0,0,1,1,2,1,0,6,1
84039,154,2,3,65,43,2,12,5,0,0,1,3,1,5,1,1,9,1
84040,23,1,0,8,7,0,2,1,0,0,0,0,0,0,0,0,3,1
84041,14,1,0,5,2,0,3,1,0,0,0,0,0,0,0,0,2,0
84042,78,2,1,24,24,0,8,6,0,0,0,1,1,2,0,0,6,3
84043,265,2,3,123,71,2,14,23,0,0,1,3,2,8,1,1,10,1
84044,37,1,1,19,9,0,2,0,0,0,0,0,0,1,0,0,3,1
84045,20,1,0,8,6,0,1,0,0,0,0,0,0,1,0,0,2,1
84046,17,1,1,8,2,0,1,1,0,0,0,0,0,0,0,0,3,0
84047,91,1,1,41,19,1,13,5,0,0,0,1,1,3,0,0,4,1
84048,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84049,25,1,1,2,9,0,6,2,0,0,0,0,0,0,0,0,3,1
84050,96,1,1,29,29,0,8,16,0,0,0,1,2,2,2,0,4,1
84051,51,1,1,13,14,0,5,6,0,0,0,1,0,2,1,0,6,1
84052,34,1,1,19,3,0,5,0,0,0,0,1,0,0,0,0,4,0
84053,53,1,1,22,11,0,3,6,0,0,0,1,0,2,0,0,5,1
84054,786,3,10,210,210,5,70,195,2,0,0,9,9,12,13,1,36,1
84055,30,1,0,11,10,0,1,0,0,0,0,1,0,1,0,0,4,1
84056,136,1,2,65,32,2,5,9,0,0,0,3,1,3,1,0,11,1
84057,13,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,3,1
84058,16,1,1,3,6,0,1,1,0,0,0,0,0,0,0,0,1,2
84059,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
84060,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84061,8,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0
84062,46,1,1,24,6,0,1,4,0,0,0,1,0,3,0,0,4,1
84063,25,1,0,9,6,0,4,3,0,0,0,0,0,0,0,0,2,0
84064,98,1,1,41,23,0,5,7,0,0,0,1,0,5,4,0,9,1
84065,119,2,1,59,28,0,10,7,0,0,0,1,2,2,0,0,6,1
84066,11,1,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
84067,93,1,1,55,14,0,4,3,0,0,0,1,0,3,0,0,10,1
84068,96,1,1,11,29,0,12,31,0,0,0,1,0,2,0,0,6,2
84069,108,3,1,48,24,1,9,10,0,0,0,1,2,2,0,0,6,1
84070,48,1,1,23,9,1,4,0,0,0,1,0,0,3,0,0,4,1
84071,112,2,5,25,36,1,14,16,0,0,0,2,1,1,2,0,5,2
84072,170,1,2,80,37,1,9,18,1,0,0,3,1,2,0,0,13,2
84073,57,1,1,28,10,0,8,4,0,0,0,1,0,0,0,0,3,1
84074,65,2,1,28,15,0,5,2,0,0,0,1,1,4,0,0,5,1
84075,12,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,1,1
84076,45,1,1,23,8,0,3,0,0,0,0,1,0,4,0,0,3,1
84077,12,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0
84078,89,2,2,43,23,1,5,1,0,0,1,1,0,2,0,0,7,1
84079,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84080,348,1,4,161,83,3,28,27,2,0,0,5,4,7,4,1,17,1
84081,285,2,4,138,66,1,16,27,1,0,0,4,3,6,3,1,13,0
84082,62,2,1,26,11,0,7,7,0,0,0,1,0,2,0,0,4,1
84083,74,1,1,31,19,1,4,6,0,0,1,1,0,3,0,0,5,1
84084,39,1,1,18,13,0,2,2,0,0,0,0,0,0,0,0,2,0
84085,14,1,1,5,0,0,2,1,0,0,0,0,0,0,0,0,3,1
84086,52,2,1,22,9,0,4,6,0,0,0,0,0,3,1,0,3,1
84087,1002,3,16,301,250,13,82,188,4,0,4,14,13,19,16,1,73,5
84088,330,2,8,134,79,3,26,40,1,0,1,6,2,10,0,0,17,1
84089,708,5,11,214,204,8,57,117,3,0,2,12,8,22,9,1,32,3
84090,21,1,0,9,4,0,0,1,0,0,0,0,0,0,0,0,5,1
84091,149,2,3,65,33,0,13,18,0,0,0,3,1,3,0,0,7,1
84092,696,3,12,267,161,8,44,129,1,0,2,9,6,12,5,0,35,2
84093,23,1,0,12,7,0,0,0,0,0,0,0,0,1,0,0,2,0
84094,32,1,1,12,5,0,6,1,0,0,0,0,0,1,0,0,4,1
84095,30,1,0,13,3,1,3,3,0,0,0,0,0,1,0,0,4,1
84096,19,1,1,5,3,0,3,0,0,0,1,0,0,1,0,0,3,1
84097,19,1,1,5,5,0,1,1,0,0,0,0,0,1,0,0,3,1
84098,27,1,1,8,7,0,5,1,0,0,0,0,0,1,0,0,2,1
84099,132,1,1,56,40,0,11,8,0,0,0,2,1,3,2,0,6,1
84100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84101,11,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84102,69,1,1,16,19,0,4,10,0,0,0,1,0,13,0,0,3,1
84103,20,1,1,12,3,0,1,1,0,0,0,0,0,0,0,0,1,0
84104,51,2,2,21,8,0,4,2,0,0,1,1,1,2,0,0,6,1
84105,31,1,1,14,8,0,1,0,0,0,0,0,0,0,3,0,2,1
84106,81,1,3,23,17,1,7,9,1,0,0,1,1,4,0,0,12,1
84107,26,1,1,9,4,0,2,1,0,0,0,2,1,1,0,0,3,1
84108,58,1,1,23,14,0,5,5,0,0,0,1,1,2,0,0,5,0
84109,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84110,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84111,11,1,0,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0
84112,25,1,1,13,3,0,3,0,0,0,0,0,0,1,0,0,2,1
84113,21,1,0,8,6,0,2,0,0,0,0,0,0,0,0,0,3,1
84114,8,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
84115,15,1,1,6,4,0,1,1,0,0,0,0,0,0,0,0,0,1
84116,44,1,0,15,6,2,2,15,0,0,0,0,0,1,0,0,2,0
84117,10,1,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,1
84118,91,1,1,46,18,0,7,3,0,0,1,1,1,4,0,0,7,1
84119,147,1,2,59,43,1,10,9,0,0,1,2,1,5,1,1,10,1
84120,5,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
84121,10,1,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0
84122,187,2,3,94,34,2,17,15,0,0,0,3,1,6,2,0,7,1
84123,76,3,2,11,16,1,12,13,1,0,0,1,1,4,2,0,7,2
84124,19,1,0,8,7,0,1,0,0,0,0,0,0,1,0,0,1,0
84125,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84126,23,1,1,7,7,0,0,3,0,0,0,0,0,1,0,0,2,1
84127,72,1,1,32,19,0,3,4,0,0,0,1,0,4,0,0,5,2
84128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84129,663,3,6,301,145,9,32,83,4,0,2,10,7,19,6,1,33,2
84130,5,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
84131,59,1,1,30,14,1,3,3,0,0,0,1,0,1,0,0,3,1
84132,273,2,4,135,50,4,15,29,1,0,0,3,2,8,2,1,16,1
84133,155,3,3,68,33,0,16,7,1,0,1,3,2,5,2,0,9,2
84134,12,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1
84135,35,1,1,16,9,0,0,1,0,0,0,0,0,2,2,0,2,1
84136,32,1,1,9,6,0,6,1,0,0,0,1,0,0,0,0,6,1
84137,359,3,9,70,110,3,33,78,1,0,1,5,7,8,8,0,20,3
84138,305,3,8,87,80,7,23,41,2,0,0,4,5,13,4,0,25,3
84139,51,1,1,6,21,0,8,6,0,0,0,0,0,0,1,0,4,3
84140,22,2,0,13,2,0,1,0,0,0,0,0,0,1,0,0,2,1
84141,389,2,3,169,81,4,23,55,1,0,1,4,4,8,12,0,21,1
84142,91,2,1,38,22,1,6,9,0,0,0,1,0,5,1,0,5,0
84143,38,2,1,19,4,0,3,3,0,0,0,0,1,0,0,0,4,1
84144,23,2,1,10,3,0,3,0,0,0,0,0,0,1,1,0,1,1
84145,29,1,1,13,10,0,1,0,0,0,0,0,0,0,0,0,2,1
84146,19,1,1,3,4,0,3,3,0,0,0,0,0,1,0,0,2,1
84147,105,1,1,57,18,0,9,7,0,0,0,1,0,2,1,0,7,1
84148,48,2,1,16,14,0,4,6,0,0,0,0,0,1,0,0,3,1
84149,61,1,1,28,10,0,8,3,0,0,0,1,1,2,1,0,4,1
84150,49,1,1,14,13,0,6,2,0,0,0,1,0,3,0,0,6,2
84151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85001,126,3,5,15,44,3,18,19,0,0,1,2,2,1,1,0,11,1
85002,55,1,1,31,9,0,4,2,0,0,0,1,1,1,0,0,3,1
85003,264,2,8,110,45,3,18,28,2,0,1,4,7,6,10,0,18,2
85004,79,2,2,32,18,1,6,4,0,0,1,1,1,2,0,0,8,1
85005,32,1,1,10,3,0,1,2,0,0,0,0,4,1,2,0,6,1
85006,44,1,1,17,8,0,4,2,0,0,0,1,1,1,0,0,7,1
85008,134,1,3,50,32,1,7,7,1,0,0,2,1,7,0,0,19,3
85009,13,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,6,0
85010,39,1,3,11,14,0,3,0,0,0,0,1,1,0,0,0,4,1
85011,42,1,1,17,6,1,2,4,0,0,0,1,1,1,0,0,6,1
85012,95,2,1,31,21,1,11,10,0,0,1,1,1,3,1,0,9,2
85013,22,1,1,3,4,0,2,1,0,0,0,0,1,1,1,0,6,1
85014,21,1,1,6,6,0,1,0,0,0,0,1,0,1,0,0,3,1
85015,25,1,0,13,6,0,0,0,0,0,0,0,0,2,0,0,2,1
85016,62,1,3,26,9,0,5,5,0,0,1,1,1,1,0,0,8,1
85017,36,2,1,16,7,0,2,0,0,0,0,1,1,2,0,0,3,1
85018,102,3,7,33,24,2,9,8,0,0,0,2,2,1,1,0,9,1
85019,114,2,3,36,25,1,7,10,1,0,0,1,2,6,2,1,15,2
85020,87,3,3,26,10,1,8,10,2,0,2,1,2,4,1,0,13,1
85021,35,1,0,18,6,0,2,1,0,0,0,0,0,2,0,0,4,1
85022,26,2,0,16,2,0,2,0,0,0,0,0,0,0,0,0,3,1
85023,6,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
85024,56,1,2,28,9,0,5,1,0,0,0,1,3,1,2,0,3,0
85025,42,1,1,18,7,0,2,1,0,0,0,1,1,2,0,0,7,1
85026,34,1,1,17,3,0,4,1,0,0,0,0,1,2,0,0,3,1
85028,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
85029,49,2,3,10,11,1,5,3,0,0,0,1,2,1,3,0,6,1
85031,56,1,3,20,11,1,2,3,0,0,1,1,2,2,1,0,7,1
85033,13,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,2,1
85034,54,1,2,15,13,0,5,5,0,0,0,1,2,1,2,1,5,1
85035,190,2,5,52,66,1,17,22,0,0,1,3,4,3,3,0,9,2
85036,12,1,0,5,3,0,1,1,0,0,0,0,0,0,0,0,1,0
85038,43,1,2,16,6,0,3,2,1,0,0,1,2,2,0,0,6,1
85039,66,2,3,24,16,1,5,4,0,0,0,1,2,2,1,0,4,1
85040,34,1,3,10,6,1,3,0,0,0,0,0,2,2,1,0,4,1
85042,60,3,5,15,15,0,3,1,0,0,2,1,3,4,1,0,6,1
85045,24,1,0,12,7,0,1,1,0,0,0,0,1,0,0,0,1,0
85046,85,1,3,35,12,1,6,10,0,0,1,1,2,4,1,1,5,2
85047,683,3,12,163,163,9,52,177,3,0,2,8,14,12,18,1,42,4
85049,38,2,1,12,12,0,3,0,0,0,0,1,1,0,0,0,5,1
85050,39,1,3,18,6,1,2,2,0,0,0,1,1,1,0,0,2,1
85051,210,3,10,41,42,5,17,33,2,0,2,4,6,9,9,1,22,4
85054,20,1,0,8,5,0,1,0,0,0,0,0,0,2,0,0,2,1
85055,13,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,2,1
85056,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85058,13,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,3,0
85059,102,3,6,14,17,5,5,18,2,0,1,4,3,3,2,0,15,4
85061,25,1,0,10,3,0,1,0,0,0,0,0,1,1,0,0,7,1
85062,27,1,0,14,5,0,0,2,0,0,0,0,0,1,0,0,3,1
85064,48,1,3,25,5,0,2,0,0,0,1,1,1,2,2,0,4,1
85065,76,2,4,26,13,1,5,3,2,0,1,1,4,1,1,0,11,1
85066,14,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,6,1
85067,21,1,1,4,5,0,2,0,0,0,0,0,0,2,0,0,5,1
85070,89,2,4,29,20,1,7,5,0,0,0,1,2,3,6,0,8,1
85071,81,1,2,34,19,1,3,5,0,0,0,1,4,3,1,0,6,1
85072,14,1,1,5,2,0,1,0,0,0,0,0,0,1,0,0,2,1
85073,17,1,0,9,3,0,1,2,0,0,0,0,0,0,0,0,1,0
85074,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85076,67,1,4,28,11,0,3,0,0,0,1,1,3,3,1,1,9,1
85077,13,1,1,5,2,0,0,2,0,0,0,0,0,0,0,0,2,0
85078,31,1,1,7,9,0,3,2,0,0,1,1,0,0,0,0,5,1
85080,32,1,2,8,4,0,5,1,0,0,0,0,2,1,1,0,5,2
85081,87,1,2,37,14,0,7,3,0,0,0,1,4,4,4,0,9,1
85082,65,2,3,19,18,1,3,3,1,0,1,1,2,3,1,0,6,1
85083,56,1,1,16,15,1,6,4,0,0,0,1,0,0,3,0,8,0
85084,154,2,8,47,32,4,3,14,2,0,0,5,5,6,7,0,16,3
85086,48,1,1,20,13,0,3,3,0,0,0,0,1,1,0,0,4,1
85087,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85088,59,1,1,28,14,1,2,3,0,0,0,1,1,1,0,0,5,1
85089,93,2,4,35,22,1,4,6,0,0,0,2,1,3,0,0,11,2
85090,120,2,6,42,24,0,10,5,0,0,1,1,4,7,2,0,12,4
85092,389,5,12,67,89,9,33,91,3,0,2,11,8,8,11,0,35,5
85093,26,1,1,11,3,0,1,1,0,0,0,0,0,1,0,1,5,1
85094,29,1,1,8,8,0,2,1,0,0,0,1,1,1,1,0,3,1
85095,36,1,1,20,6,0,2,0,0,0,0,0,0,3,0,0,2,1
85096,132,1,3,63,20,1,5,15,1,0,2,1,3,2,1,0,13,1
85097,55,1,2,19,6,2,2,5,0,0,1,1,3,2,4,0,6,1
85098,30,1,1,11,3,0,5,1,0,0,0,0,0,2,0,0,5,1
85099,17,1,1,7,3,0,0,0,0,0,0,0,0,1,0,0,3,1
85100,47,3,1,22,8,0,1,3,0,0,0,0,2,1,2,0,3,1
85101,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85102,11,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,2,1
85103,47,1,1,28,6,0,2,0,0,0,1,1,1,1,0,0,4,1
85104,17,1,1,8,2,0,2,0,0,0,0,0,0,0,0,0,2,1
85105,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1
85106,89,2,1,42,10,3,6,9,0,0,0,1,4,2,2,0,5,2
85108,52,1,4,15,9,1,4,4,0,0,0,1,2,2,1,1,6,1
85109,468,3,12,110,96,6,34,109,2,0,3,8,12,14,18,0,37,4
85110,26,2,2,2,4,0,2,1,0,0,1,1,3,1,1,0,6,0
85111,33,1,2,13,4,0,3,1,1,0,0,1,0,1,0,0,5,1
85112,76,2,1,39,11,0,9,5,0,0,0,1,0,1,0,0,6,1
85113,213,3,6,75,40,3,23,37,2,0,1,1,4,6,1,0,9,2
85114,144,2,3,36,42,3,16,23,0,0,0,2,3,0,2,0,10,2
85115,17,1,1,6,3,0,0,2,0,0,0,0,0,0,0,0,3,1
85116,7,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
85117,11,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
85118,52,1,1,27,5,0,2,1,0,0,0,0,2,3,1,0,8,1
85119,41,1,2,16,7,0,4,1,0,0,0,1,1,1,0,0,6,1
85120,28,1,1,15,7,0,2,0,0,0,0,0,0,1,0,0,1,0
85121,18,1,1,8,3,0,1,0,0,0,0,0,0,0,0,0,3,1
85123,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85125,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85126,18,1,0,9,3,0,0,1,0,0,0,0,1,1,0,0,2,0
85127,101,1,4,30,26,2,8,12,0,0,0,1,1,1,1,0,13,1
85128,291,3,9,60,65,9,22,65,2,0,1,5,5,7,10,1,23,4
85129,69,2,2,26,10,1,3,4,0,0,1,1,2,2,1,0,12,2
85130,36,1,0,15,5,0,5,2,0,0,0,0,0,1,0,0,6,1
85131,16,2,0,7,5,0,1,0,0,0,0,0,0,0,0,0,1,0
85132,20,1,1,7,3,0,2,0,0,0,0,0,1,0,0,0,4,1
85133,42,1,3,8,8,0,5,4,0,0,0,1,4,0,2,0,5,1
85134,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1
85135,80,2,4,18,21,1,6,6,0,0,1,2,2,3,1,0,12,1
85136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85137,12,1,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1
85138,24,2,1,10,4,0,1,0,0,0,0,0,0,1,0,0,4,1
85139,13,1,1,1,1,0,3,1,0,0,0,0,0,1,0,0,3,1
85140,28,1,1,8,4,0,2,0,0,0,0,0,2,1,1,1,6,1
85141,10,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,1
85142,9,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,1
85143,27,1,1,11,7,0,3,1,0,0,0,0,0,0,0,0,3,0
85144,28,1,1,13,4,0,0,0,0,0,0,0,1,1,1,0,5,1
85145,18,1,1,6,3,0,1,0,0,0,0,1,0,1,0,0,3,1
85146,521,4,15,156,104,7,39,81,4,0,2,7,18,19,14,1,42,8
85147,24,2,3,4,4,0,2,0,0,0,0,1,0,1,0,0,6,1
85148,14,1,0,6,4,0,1,1,0,0,0,0,0,0,0,0,1,0
85149,9,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0
85151,140,2,5,43,26,3,11,16,1,0,0,3,3,6,4,0,16,1
85152,152,3,6,49,30,2,7,12,2,0,2,1,5,6,4,1,18,4
85153,52,2,3,19,7,0,5,3,0,0,0,1,2,4,1,0,4,1
85154,42,1,3,12,5,0,4,1,0,0,0,1,3,1,1,0,6,4
85155,103,1,5,30,19,2,5,14,0,0,1,1,1,3,3,0,17,1
85156,79,2,5,23,15,1,4,10,2,0,1,1,3,3,2,0,7,0
85157,16,2,0,7,3,0,0,0,0,0,0,0,0,1,0,0,3,0
