codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
05008,,19360,,,,,,165,340,244.5,,,,,,,,,,,
05010,,19880,,,,,,387,782,561.2,,,,,,,,,,,
05011,,21700,,,,,,188,420,290.5,,,,,,,,,,,
05012,,21630,,,,,,268,565,399,,,,,,,,,,,
05013,,21650,,,,,,75,131,100.7,,,,,,,,,,,
05014,,18300,,,,,,107,191,143.2,,,,,,,,,,,
05016,,20580,,,,,,123,252,177.9,,,,,,,,,,,
05017,,22770,9,2.5,14360,35430,53,1054,2502,1690.4,70.2,59.1,3.2,7.9,29.6,9.4,5.2,2.4,0.9,1.9,-14.4
05018,,26630,,,,,,137,331,223.7,,,,,,,,,,,
05019,,21430,,,,,,81,144,110.9,,,,,,,,,,,
05021,,20980,,,,,,75,133,101.9,,,,,,,,,,,
05022,,19960,,,,,,95,183,134.4,,,,,,,,,,,
05023,,21630,15,3,12190,36260,50,5543,10832,7872.1,67.1,57.1,4.6,5.4,31.8,10.1,5.8,1.7,1.2,2.9,-14.8
05024,,18530,,,,,,93,167,127.8,,,,,,,,,,,
05025,,21940,,,,,,82,176,124.4,,,,,,,,,,,
05026,,22100,,,,,,137,262,194.5,,,,,,,,,,,
05027,,20180,,,,,,90,194,134.7,,,,,,,,,,,
05028,,19690,,,,,,70,154,109.1,,,,,,,,,,,
05029,,21360,,,,,,403,883,612.4,,,,,,,,,,,
05031,,21620,,,,,,91,187,134.1,,,,,,,,,,,
05032,,19900,,,,,,63,126,91.7,,,,,,,,,,,
05036,,22240,,,,,,550,1269,867,,,,,,,,,,,
05037,,27840,,,,,,217,514,350.2,,,,,,,,,,,
05038,,20270,,,,,,140,297,211.4,,,,,,,,,,,
05039,,20740,,,,,,311,659,466.2,,,,,,,,,,,
05040,,22770,12,2.7,13260,36170,51,1439,2936,2103.4,65.2,54.8,3.6,6.8,35.3,9,4.3,1.5,0.8,2,-13.8
05044,,21440,,,,,,59,110,80.6,,,,,,,,,,,
05045,,21370,,,,,,471,1065,731.5,,,,,,,,,,,
05046,,21750,15,3,12250,37180,48,3336,6003,4539.1,52.3,44.2,3.2,4.9,43.1,13.5,5.2,1.3,1.1,2.8,-14.1
05048,,19590,,,,,,101,189,140.1,,,,,,,,,,,
05050,,19420,,,,,,319,686,479.4,,,,,,,,,,,
05052,,22550,,,,,,371,788,557,,,,,,,,,,,
05053,,21380,,,,,,260,504,371.9,,,,,,,,,,,
05054,,20290,,,,,,177,368,260.6,,,,,,,,,,,
05055,,21370,,,,,,145,282,206.6,,,,,,,,,,,
05056,,20900,,,,,,130,306,205.7,,,,,,,,,,,
05057,,27550,,,,,,115,276,185.7,,,,,,,,,,,
05058,,21880,,,,,,98,211,148.6,,,,,,,,,,,
05059,,24840,,,,,,360,913,596.2,,,,,,,,,,,
05060,,23480,,,,,,73,155,111,,,,,,,,,,,
05061,,22280,15,3.1,12280,37640,50,19093,37669,27351.2,62.8,54.4,2.7,5.7,36.9,9,6.3,1.8,1.4,3.1,-15
05062,,22540,,,,,,83,165,120.5,,,,,,,,,,,
05063,,19800,,,,,,223,439,319.4,,,,,,,,,,,
05064,,21110,,,,,,51,92,69.1,,,,,,,,,,,
05065,,21330,16,2.9,11410,33000,48,1240,2399,1756.7,64.9,53.3,4.3,7.3,33.7,11.1,4.8,1.5,1,2.3,-14.5
05068,,22280,,,,,,191,450,304.2,,,,,,,,,,,
05070,,21080,16,2.8,12180,34510,43,1634,3022,2257.9,55.1,47.9,2.9,4.3,42.5,8.7,6.5,1.8,1.4,3.3,-12.8
05071,,23960,,,,,,153,374,251.1,,,,,,,,,,,
05072,,22420,,,,,,139,264,193.8,,,,,,,,,,,
05073,,23300,,,,,,154,327,231.8,,,,,,,,,,,
05074,,22440,,,,,,83,193,130.5,,,,,,,,,,,
05075,,22750,,,,,,212,479,330.2,,,,,,,,,,,
05077,,21810,,,,,,143,262,197,,,,,,,,,,,
05078,,20740,,,,,,109,243,168.4,,,,,,,,,,,
05079,,21670,,,,,,477,935,678.4,,,,,,,,,,,
05082,,18670,,,,,,57,107,79.3,,,,,,,,,,,
05084,,23700,,,,,,189,432,297.9,,,,,,,,,,,
05085,,20100,,,,,,210,419,301.4,,,,,,,,,,,
05087,,22120,,,,,,255,544,385.1,,,,,,,,,,,
05090,,20580,,,,,,100,211,149.9,,,,,,,,,,,
05092,,25840,,,,,,315,762,516.3,,,,,,,,,,,
05093,,19770,,,,,,157,344,241,,,,,,,,,,,
05095,,21920,,,,,,130,278,196.3,,,,,,,,,,,
05096,,21150,,,,,,353,645,482.9,,,,,,,,,,,
05097,,21390,,,,,,153,288,214.9,,,,,,,,,,,
05098,,22120,,,,,,243,433,329.2,,,,,,,,,,,
05100,,25100,,,,,,338,823,550.1,,,,,,,,,,,
05101,,21550,,,,,,613,1188,872.7,,,,,,,,,,,
05103,,22380,,,,,,357,757,536.3,,,,,,,,,,,
05104,,22880,,,,,,149,323,227.7,,,,,,,,,,,
05106,,24560,,,,,,135,266,194.3,,,,,,,,,,,
05107,,25140,,,,,,208,483,331.6,,,,,,,,,,,
05108,,24120,,,,,,74,163,114.2,,,,,,,,,,,
05109,,24730,,,,,,229,513,358.3,,,,,,,,,,,
05110,,21310,,,,,,136,265,191.3,,,,,,,,,,,
05111,,22730,,,,,,123,256,182,,,,,,,,,,,
05113,,24420,,,,,,166,401,272.9,,,,,,,,,,,
05114,,21460,,,,,,99,181,136.1,,,,,,,,,,,
05115,,19330,,,,,,219,453,319.6,,,,,,,,,,,
05116,,22450,,,,,,98,205,146,,,,,,,,,,,
05117,,18750,,,,,,51,99,72.2,,,,,,,,,,,
05118,,22300,,,,,,606,1197,875.5,,,,,,,,,,,
05119,,23190,,,,,,329,651,474.3,,,,,,,,,,,
05121,,22960,,,,,,90,180,130.2,,,,,,,,,,,
05122,,21660,,,,,,399,881,610.1,,,,,,,,,,,
05123,,23050,,,,,,695,1640,1109.5,,,,,,,,,,,
05124,,22470,,,,,,186,413,286,,,,,,,,,,,
05126,,18800,,,,,,197,362,272,,,,,,,,,,,
05127,,21400,,,,,,84,164,121.2,,,,,,,,,,,
05128,,22410,,,,,,285,645,446.6,,,,,,,,,,,
05129,,19680,,,,,,73,145,107.4,,,,,,,,,,,
05130,,23750,,,,,,82,181,127.1,,,,,,,,,,,
05132,,22600,14,2.8,12700,35660,47,956,2060,1447.9,62.6,51.4,2.7,8.5,36.9,8.5,5.4,2,1.1,2.3,-13.4
05133,,23280,,,,,,730,1444,1054.9,,,,,,,,,,,
05134,,20980,,,,,,164,360,251.4,,,,,,,,,,,
05136,,22560,,,,,,336,734,507.6,,,,,,,,,,,
05139,,21670,,,,,,450,885,646.5,,,,,,,,,,,
05140,,23300,,,,,,136,299,208.6,,,,,,,,,,,
05142,,21640,,,,,,234,467,339.9,,,,,,,,,,,
05144,,19670,,,,,,60,106,82.6,,,,,,,,,,,
05145,,21030,,,,,,458,938,670.8,,,,,,,,,,,
05146,,21080,,,,,,73,128,99,,,,,,,,,,,
05147,,24050,,,,,,151,336,234.8,,,,,,,,,,,
05148,,22860,,,,,,235,513,356.6,,,,,,,,,,,
05149,,21810,,,,,,147,315,220.8,,,,,,,,,,,
05151,,22960,,,,,,465,1057,727.2,,,,,,,,,,,
05152,,18580,,,,,,59,96,76.1,,,,,,,,,,,
05153,,21280,,,,,,180,341,253.6,,,,,,,,,,,
05154,,21750,,,,,,86,170,124.5,,,,,,,,,,,
05156,,22410,,,,,,219,485,336.5,,,,,,,,,,,
05157,,19230,,,,,,88,160,120.8,,,,,,,,,,,
05158,,23640,,,,,,54,126,85.6,,,,,,,,,,,
05161,,21500,,,,,,444,860,630.4,,,,,,,,,,,
05162,,22060,,,,,,542,1192,832.5,,,,,,,,,,,
05163,,20820,,,,,,64,131,94.3,,,,,,,,,,,
05164,,22720,,,,,,514,1074,763.5,,,,,,,,,,,
05165,,21180,,,,,,110,220,158.3,,,,,,,,,,,
05166,,20340,,,,,,630,1131,859.4,,,,,,,,,,,
05168,,22950,,,,,,283,610,427.5,,,,,,,,,,,
05170,,22310,12,2.6,13350,35170,50,932,2023,1410.4,71.9,62.9,3.2,5.8,28.7,7.3,5.6,2.1,1.1,2.4,-13.5
05171,,18420,,,,,,94,218,148,,,,,,,,,,,
05172,,21410,,,,,,143,272,203.5,,,,,,,,,,,
05173,,21970,,,,,,203,437,305,,,,,,,,,,,
05174,,22550,,,,,,254,502,362.6,,,,,,,,,,,
05176,,20440,,,,,,124,273,189,,,,,,,,,,,
05177,,21370,,,,,,235,424,316.5,,,,,,,,,,,
05178,,22160,,,,,,223,464,331.4,,,,,,,,,,,
05179,,20310,20,3,11060,33310,40,1597,3093,2262.9,53.3,45.9,3.2,4.2,42.9,7.7,7.9,1.9,1.7,4.3,-11.8
05180,,22830,,,,,,226,467,334.2,,,,,,,,,,,
05181,,20110,,,,,,129,277,194.4,,,,,,,,,,,
05183,,23020,,,,,,667,1426,1010.3,,,,,,,,,,,
05184,,20500,,,,,,98,224,151.8,,,,,,,,,,,
06003,,20000,,,,,,301,604,435.8,,,,,,,,,,,
06004,,24410,15,3.7,12000,44190,58,40649,78722,57577.4,70.9,61.7,3.3,5.9,30.9,13,3.8,1.1,0.8,1.9,-18.6
06005,,16880,,,,,,74,137,102.5,,,,,,,,,,,
06006,,29450,,3.4,16220,54590,71,928,2307,1548.9,77.8,63.7,1.8,12.3,28,14.6,2,0.9,0.3,0.8,-22.4
06007,,26870,9,3.3,14440,47250,63,1403,3526,2344.2,79.9,69.9,2.6,7.4,22.8,13.4,2.9,1.3,0.4,1.2,-19
06010,,25690,12,3.5,12970,44780,59,1246,3086,2065.7,81.8,70.1,3.6,8.1,24.4,9.4,3.5,1.5,0.5,1.5,-19.1
06011,,23880,16,4.5,10530,47420,55,1849,3480,2577.3,71.3,61.6,3.1,6.6,32.4,13.6,2.6,0.6,0.5,1.5,-19.9
06012,,22510,20,4.5,9120,40730,58,6135,12940,9188.2,85.1,79.6,3,2.5,23.6,8.1,3,0.8,0.7,1.5,-19.8
06013,,21380,,,,,,339,595,454.8,,,,,,,,,,,
06014,,24120,,,,,,360,813,557.8,,,,,,,,,,,
06015,,25220,,,,,,557,1237,861.9,,,,,,,,,,,
06016,,21720,,,,,,198,364,270.5,,,,,,,,,,,
06017,,21280,,,,,,111,254,174.8,,,,,,,,,,,
06018,,30320,8,3.9,15140,59440,70,4030,9595,6516.4,81.8,71.8,2.8,7.2,20.5,18.5,2,0.8,0.4,0.8,-22.8
06019,,26160,,,,,,633,1537,1038,,,,,,,,,,,
06020,,21550,,,,,,263,555,392.2,,,,,,,,,,,
06021,,24020,,,,,,271,615,424.6,,,,,,,,,,,
06022,,22720,,,,,,222,510,348.2,,,,,,,,,,,
06023,,21800,,,,,,991,1932,1414.1,,,,,,,,,,,
06024,,19840,,,,,,78,143,106.4,,,,,,,,,,,
06025,,25230,,,,,,555,1368,915.1,,,,,,,,,,,
06026,,26480,,,,,,697,1540,1082,,,,,,,,,,,
06027,,23940,14,3.4,12420,42220,56,24615,48085,35084.5,67.6,58.7,3.3,5.6,34.9,10.9,4.1,1.2,0.8,2.1,-17.5
06028,,19050,,,,,,220,461,326.1,,,,,,,,,,,
06029,,21210,21,4,10500,42160,50,39423,73691,54661.2,60.1,50.4,4,5.7,36.3,17,5.5,1.4,1.2,2.9,-18.9
06030,,22250,17,3.4,11480,39500,52,21772,42979,31165.6,69.4,59,3.9,6.5,31,11.5,5.1,1.5,1.1,2.5,-17
06031,,26590,,,,,,510,1198,826.6,,,,,,,,,,,
06032,,26680,14,4.3,11480,49480,67,2155,4282,3095.5,87.7,81.6,2.7,3.4,26.4,8.6,1.9,0.4,0.5,1,-24.6
06033,,23480,13,2.9,12860,37430,56,4935,12456,8225,78.9,71.7,3,4.2,23.5,7.4,5.5,2.3,0.9,2.3,-15.3
06034,,26050,,,,,,638,1596,1063.4,,,,,,,,,,,
06035,,25640,,,,,,447,1001,699,,,,,,,,,,,
06036,,26240,,,,,,166,376,259.8,,,,,,,,,,,
06037,,22570,,,,,,136,309,213,,,,,,,,,,,
06038,,29230,9,4.3,14140,60950,64,1444,3589,2404.4,76.5,66.6,2.4,7.5,23.3,21.3,2.1,0.9,0.3,0.9,-23.2
06039,,25730,,,,,,362,927,614.4,,,,,,,,,,,
06041,,21830,,,,,,183,368,265.3,,,,,,,,,,,
06042,,21960,,,,,,271,556,398.2,,,,,,,,,,,
06043,,23670,,,,,,354,787,545.5,,,,,,,,,,,
06044,,29030,9,3.8,14160,54160,67,3488,8671,5808.8,77.4,66.6,2.7,8.1,25.5,17.2,2.6,1,0.4,1.2,-22.7
06046,,28750,,3.1,16920,52290,70,1260,3150,2118.5,78.7,66.6,2.1,10,27.5,12.7,1.9,0.8,0.2,0.9,-20.8
06048,,24870,10,2.8,13970,39750,60,2955,7059,4781.1,74.8,64.9,2.5,7.4,28.5,9.6,3.4,1.5,0.5,1.4,-16.3
06049,,19450,,,,,,55,98,74.2,,,,,,,,,,,
06050,,21460,,,,,,242,534,371,,,,,,,,,,,
06052,,18460,,,,,,56,98,75.4,,,,,,,,,,,
06053,,16980,,,,,,58,107,80.3,,,,,,,,,,,
06054,,21790,17,3.1,11850,36520,52,1856,4610,3045.1,75.9,67.7,2.9,5.3,22.9,10.2,6.2,2.5,1.1,2.6,-15.2
06055,,20110,,,,,,50,122,82.7,,,,,,,,,,,
06057,,22400,12,2.7,12850,35040,53,933,2029,1419.3,73.8,66.8,3.2,3.8,26.8,8.6,4.7,1.7,0.8,2.2,-13.9
06058,,20520,,,,,,254,577,397.8,,,,,,,,,,,
06059,,29970,11,4.9,12500,60660,70,1160,2594,1803.4,87.4,76.7,2.1,8.6,21.8,15.9,1.3,0.5,0.2,0.6,-26.4
06060,,32330,,,,,,789,1985,1328.1,,,,,,,,,,,
06062,,19210,,,,,,151,249,196.3,,,,,,,,,,,
06064,,27110,8,3.1,14870,46340,64,1761,4349,2917.9,74.1,66.6,2.3,5.2,26.5,15.6,2.9,1.3,0.5,1.1,-19.1
06065,,29390,7,3.3,15350,50850,70,2751,6982,4646.4,77.1,67.4,2.3,7.4,28.5,12.8,2.1,1,0.3,0.8,-20.5
06066,,24760,,,,,,582,1350,924.6,,,,,,,,,,,
06067,,26260,,,,,,643,1459,1005.6,,,,,,,,,,,
06068,,23530,,,,,,167,383,264.9,,,,,,,,,,,
06069,,23380,15,3.4,12120,40690,55,22235,50136,34535.9,76.4,67.4,3.6,5.4,24.5,11.3,5.5,1.8,1.1,2.6,-17.7
06070,,20840,,,,,,295,560,416.3,,,,,,,,,,,
06071,,20310,,,,,,266,513,374.4,,,,,,,,,,,
06073,,21710,,,,,,323,597,443.4,,,,,,,,,,,
06074,,21410,,,,,,497,1033,733.6,,,,,,,,,,,
06075,,25260,9,2.8,14580,41050,62,2147,5278,3533.7,80.3,70.4,2.8,7.1,25.1,8,3.7,1.6,0.5,1.6,-17.1
06077,,22070,,,,,,572,1103,815.4,,,,,,,,,,,
06078,,22380,,,,,,120,264,181.4,,,,,,,,,,,
06079,,24180,13,3.5,12610,44090,58,13500,25362,18812.3,63.6,54.7,3.5,5.4,37.4,14,3.6,1,0.8,1.8,-18.6
06082,,23030,,,,,,59,104,79.5,,,,,,,,,,,
06083,,22590,17,3.5,11380,39280,55,16751,33490,24147.2,72.6,64.7,3.3,4.6,30.8,9.8,3.9,1,0.9,2,-17.1
06084,,27840,9,3.7,14500,53410,64,4711,11202,7580.3,78.4,69.8,2.6,6,25.4,14.8,3.2,1.2,0.6,1.4,-21.8
06085,,27390,11,4.2,13390,56840,66,8785,19843,13688.5,74.5,62.7,3.2,8.6,21.8,24,2.7,1,0.5,1.2,-23
06086,,20200,,,,,,110,193,146.5,,,,,,,,,,,
06088,,21570,22,4.1,10220,41570,51,175096,348681,251383.9,71.9,61,3.5,7.4,28.5,11.2,6.5,1.6,1.5,3.4,-18.1
06089,,32040,9,4.4,14670,65230,71,983,2595,1708.8,81.7,70.2,2.5,9,23.3,18.4,1.8,0.8,0.3,0.7,-25.2
06090,,25540,9,2.9,14430,41600,60,3316,7909,5342.6,79.4,69.1,3.1,7.2,23.2,11.6,3.4,1.5,0.5,1.4,-17.6
06091,,23860,,,,,,895,1969,1368,,,,,,,,,,,
06092,,25440,,,,,,582,1367,933,,,,,,,,,,,
06093,,20130,,,,,,108,203,151.4,,,,,,,,,,,
06094,,21230,,,,,,290,532,396.7,,,,,,,,,,,
06095,,25440,9,3.1,14080,43780,58,4060,9227,6363.3,71.5,63.1,3.3,5.1,31.3,10.9,3.8,1.4,0.7,1.7,-17.5
06097,,23010,,,,,,121,266,186,,,,,,,,,,,
06098,,21620,,,,,,58,115,83.9,,,,,,,,,,,
06099,,21230,,,,,,705,1431,1026.3,,,,,,,,,,,
06100,,20720,,,,,,90,194,133,,,,,,,,,,,
06101,,21190,,,,,,90,173,128.2,,,,,,,,,,,
06103,,21340,,,,,,729,1410,1033.1,,,,,,,,,,,
06104,,25330,14,4,12020,47530,62,7342,14065,10347.8,78.2,69.3,3.1,5.8,28.8,11.9,2.3,0.5,0.5,1.3,-21.2
06105,,34070,7,4,16150,64620,73,3073,8329,5403.5,86.7,76,2.6,8.1,22.5,14.7,1.8,0.8,0.3,0.7,-25.7
06106,,20390,,,,,,213,455,320.5,,,,,,,,,,,
06108,,27510,8,3.2,14750,47660,65,2253,5600,3745.3,81.4,70.2,2.9,8.3,22.8,12.9,2.8,1.1,0.4,1.3,-19.9
06109,,23460,,,,,,350,839,565.8,,,,,,,,,,,
06110,,17360,,,,,,59,100,77,,,,,,,,,,,
06112,,30650,8,3.6,15260,55080,68,1739,4388,2921.6,85.9,75.9,3.1,6.9,21.8,12.2,2.4,1,0.4,1,-22.3
06113,,26740,,,,,,558,1322,899.9,,,,,,,,,,,
06114,,22450,16,3.2,11780,37880,51,2357,5117,3556.9,75.4,68,2.8,4.6,26.2,7,6.4,2,1.2,3.2,-15
06116,,21340,,,,,,91,159,123.3,,,,,,,,,,,
06117,,26960,,,,,,502,1348,866.6,,,,,,,,,,,
06118,,25200,10,3.1,13740,42280,60,1793,4326,2931.8,72.8,62.4,3.2,7.2,30.1,11.7,3.1,1.3,0.5,1.3,-17.7
06120,,23970,,,,,,646,1158,874,,,,,,,,,,,
06121,,25340,,,,,,574,1096,813.4,,,,,,,,,,,
06122,,27840,9,3.4,14270,48680,66,1666,4174,2799.2,76.7,66.1,3,7.6,28.2,11.7,2.7,1.2,0.4,1.1,-19.3
06123,,24360,12,3.1,13180,40800,60,15743,31130,22551.4,74.7,66.7,3.2,4.8,29.3,9.6,3.9,1.3,0.7,1.9,-17.5
06126,,24210,10,2.8,13890,39340,55,1273,3032,2044.5,77.6,71.1,2.6,3.9,23.6,10.1,4,1.8,0.6,1.6,-15.3
06127,,21270,,,,,,555,936,730.8,,,,,,,,,,,
06128,,29400,12,5.6,12330,69460,66,1545,3821,2572,59.2,46.8,2.3,10.1,21.6,43.2,1.6,0.5,0.2,0.9,-25.6
06129,,22120,,,,,,129,235,175.9,,,,,,,,,,,
06130,,25090,9,2.8,14380,39730,58,1552,3706,2506.4,80.8,70.2,3.5,7.1,23.5,8.5,4,1.7,0.6,1.7,-16.8
06132,,17390,,,,,,219,351,277.6,,,,,,,,,,,
06134,,19730,,,,,,256,533,381.6,,,,,,,,,,,
06135,,21680,,,,,,89,163,122.4,,,,,,,,,,,
06136,,22500,15,3.1,11750,36830,51,1634,3470,2446.5,72.8,63.8,2.5,6.5,30.4,7.9,4.1,1.3,0.7,2.1,-15.2
06137,,27400,,,,,,568,1353,918.9,,,,,,,,,,,
06138,,24420,,,,,,842,1589,1180.6,,,,,,,,,,,
06140,,26460,9,3.2,14430,46330,66,1421,3658,2431.1,69.7,60.8,3.1,5.8,30.7,14,3,1.4,0.4,1.2,-17.4
06141,,22040,,,,,,153,324,231.1,,,,,,,,,,,
06142,,22260,,,,,,117,242,172.7,,,,,,,,,,,
06143,,21910,,,,,,251,612,412.7,,,,,,,,,,,
06144,,21370,,,,,,193,393,280.7,,,,,,,,,,,
06145,,23360,,,,,,59,112,82.9,,,,,,,,,,,
06146,,24490,,,,,,55,130,89.2,,,,,,,,,,,
06147,,26240,8,2.8,14950,41970,63,1866,4615,3086.8,78.9,68,2.3,8.6,24.6,11.4,3.1,1.4,0.5,1.2,-18
06148,,27570,12,4.2,12740,53000,64,1828,4425,3003,70.1,59,3.1,8,32.2,16.3,2.6,1,0.4,1.2,-21.2
06149,,22350,14,2.8,12500,35300,52,4126,9556,6514.4,72,65.4,3,3.6,29.5,6.7,5.9,2.2,1,2.7,-14.1
06150,,29600,11,4.3,13390,57530,68,1421,3175,2204.5,85,76.7,2.6,5.7,26.3,14.6,1.3,0.4,0.3,0.6,-27.2
06151,,22120,,,,,,379,787,556.4,,,,,,,,,,,
06152,,29220,10,3.9,13880,53660,67,4847,12273,8122.4,87.3,79.1,3,5.2,17,14.8,3,1.3,0.5,1.2,-22.1
06153,,20870,,,,,,461,891,653.8,,,,,,,,,,,
06154,,18960,,,,,,218,445,318.9,,,,,,,,,,,
06155,,22180,18,3.7,11290,41380,52,13590,27649,19812.6,71,60.4,3.9,6.7,28.5,13,5.4,1.6,1.1,2.7,-17.9
06156,,19100,,,,,,58,95,74.2,,,,,,,,,,,
06157,,25120,14,3.8,12140,46130,57,9037,19352,13678,70.3,60.2,3,7.1,31.6,13.4,4.2,1.2,0.8,2.2,-19.5
06158,,21560,,,,,,329,676,479.6,,,,,,,,,,,
06159,,26690,13,5,12180,60830,61,2396,4688,3426.7,69.4,55.9,2.7,10.8,28.6,25.8,2,0.5,0.4,1.1,-25.8
06161,,26260,10,3.6,13600,49600,63,8373,16716,12068.4,76.2,66.2,3.3,6.7,27.1,13.9,3,1,0.6,1.4,-20.2
06162,,19000,,,,,,281,482,370.6,,,,,,,,,,,
06163,,21070,,,,,,760,1319,1013.9,,,,,,,,,,,
07001,,23310,,,,,,176,389,272.5,,,,,,,,,,,
07002,,22830,,,,,,214,499,341.3,,,,,,,,,,,
07003,,19890,,,,,,77,159,112.4,,,,,,,,,,,
07005,,22860,,,,,,615,1337,938.5,,,,,,,,,,,
07006,,16110,,,,,,80,140,107.3,,,,,,,,,,,
07007,,21030,,,,,,422,983,667.1,,,,,,,,,,,
07008,,24810,,,,,,599,1388,951.3,,,,,,,,,,,
07009,,21200,,,,,,572,1218,858.1,,,,,,,,,,,
07010,,19880,23,3.2,10370,33480,41,8112,16550,11829.5,62.5,54.6,3.8,4.1,33.4,8.5,9,2.7,2,4.3,-13.4
07011,,19910,,,,,,404,745,557.1,,,,,,,,,,,
07012,,19100,,,,,,177,357,258.6,,,,,,,,,,,
07013,,22290,,,,,,516,1294,859,,,,,,,,,,,
07014,,20420,,,,,,170,363,257,,,,,,,,,,,
07015,,21160,,,,,,233,576,384.1,,,,,,,,,,,
07017,,22260,,,,,,323,654,469.1,,,,,,,,,,,
07019,,19710,25,3.4,10330,35090,39,5541,10356,7666.2,57.3,48.1,3.5,5.7,36,12.2,9,2.1,2.2,4.7,-14.5
07020,,22610,,,,,,199,480,321.7,,,,,,,,,,,
07022,,22850,,,,,,490,1176,783.2,,,,,,,,,,,
07023,,22210,,,,,,177,333,248.5,,,,,,,,,,,
07024,,20970,,,,,,314,587,440.1,,,,,,,,,,,
07025,,17680,,,,,,103,196,145.4,,,,,,,,,,,
07026,,16670,,,,,,113,218,158.8,,,,,,,,,,,
07027,,22430,,,,,,692,1531,1059.4,,,,,,,,,,,
07028,,19420,,,,,,230,480,340.5,,,,,,,,,,,
07029,,13660,,,,,,119,229,168.1,,,,,,,,,,,
07030,,19320,,,,,,99,194,142.6,,,,,,,,,,,
07031,,21260,,,,,,341,673,488.1,,,,,,,,,,,
07032,,20220,,,,,,65,138,96.7,,,,,,,,,,,
07033,,19950,,,,,,90,181,131.2,,,,,,,,,,,
07034,,23870,,,,,,107,239,163.7,,,,,,,,,,,
07035,,20790,,,,,,307,672,471.3,,,,,,,,,,,
07036,,24300,,,,,,190,497,325.6,,,,,,,,,,,
07037,,18000,,,,,,64,127,93.2,,,,,,,,,,,
07039,,20030,,,,,,117,248,175.7,,,,,,,,,,,
07040,,21680,,,,,,126,247,182.1,,,,,,,,,,,
07041,,23090,9,2.6,13960,35890,54,1044,2334,1618.7,66.7,61.2,2.7,2.8,33,10,4.1,1.8,0.8,1.5,-13.8
07042,,20350,22,3.3,10350,34460,45,3111,6645,4656.1,64.2,57.6,3.4,3.2,32,11.4,7,2.5,1.4,3.1,-14.6
07044,,22210,,,,,,113,296,189,,,,,,,,,,,
07045,,18990,,,,,,232,417,313.4,,,,,,,,,,,
07048,,19010,,,,,,170,322,238.9,,,,,,,,,,,
07050,,20920,,,,,,369,704,522.1,,,,,,,,,,,
07051,,22810,,,,,,261,628,423.6,,,,,,,,,,,
07052,,21900,,,,,,262,671,439.3,,,,,,,,,,,
07053,,21190,,,,,,220,431,313.6,,,,,,,,,,,
07054,,21470,,,,,,108,232,164.9,,,,,,,,,,,
07055,,24370,9,2.7,14340,39180,54,1211,2921,1952.7,78.6,70.3,2.6,5.7,25.1,8.7,3.8,1.8,0.6,1.4,-16.2
07056,,23760,,,,,,356,941,610.8,,,,,,,,,,,
07058,,22310,,,,,,423,823,602.8,,,,,,,,,,,
07059,,26200,,,,,,106,256,171.7,,,,,,,,,,,
07060,,21250,,,,,,117,287,190.9,,,,,,,,,,,
07061,,22530,,,,,,210,405,298.4,,,,,,,,,,,
07062,,19010,,,,,,61,136,93.1,,,,,,,,,,,
07063,,20860,,,,,,162,408,266.7,,,,,,,,,,,
07064,,21880,13,2.7,12630,34350,45,1385,2671,1968.9,55.7,47,2.4,6.3,43.5,8.9,5.5,1.5,1.3,2.7,-13.6
07065,,20070,,,,,,117,238,170,,,,,,,,,,,
07066,,23820,9,2.6,14360,37040,55,1358,2889,2035.1,69.2,61.8,2,5.4,34.5,7.3,3.8,1.7,0.7,1.4,-14.8
07067,,25460,,,,,,118,319,206.4,,,,,,,,,,,
07068,,21490,,,,,,257,555,393.6,,,,,,,,,,,
07069,,20410,,,,,,282,652,444.1,,,,,,,,,,,
07070,,24510,,2.4,15810,37440,54,1024,2450,1664.2,75.6,66.1,2.5,7,28.2,7.7,3.4,1.5,0.6,1.3,-14.9
07071,,20350,,,,,,307,616,446.2,,,,,,,,,,,
07072,,24650,,,,,,712,1555,1094.5,,,,,,,,,,,
07073,,21510,,,,,,253,504,369,,,,,,,,,,,
07074,,25590,,,,,,66,130,95.4,,,,,,,,,,,
07075,,15820,,,,,,63,119,88.9,,,,,,,,,,,
07076,,22970,13,2.8,12740,35510,51,1176,2724,1844.1,74.6,68.7,2.6,3.3,27.8,4.9,5.9,2.6,1.1,2.2,-13.2
07077,,19770,,,,,,102,220,154,,,,,,,,,,,
07078,,23670,7,2.5,15030,37140,56,1471,3182,2245.9,58.1,51,2,5.1,40.4,13,3.4,1.4,0.6,1.4,-14.9
07079,,19470,,,,,,540,1106,791.9,,,,,,,,,,,
07080,,19900,,,,,,138,284,203.5,,,,,,,,,,,
07082,,20970,,,,,,102,181,139.8,,,,,,,,,,,
07083,,21840,,,,,,195,393,285,,,,,,,,,,,
07084,,23380,,,,,,428,1069,707.9,,,,,,,,,,,
07085,,18950,,,,,,268,592,414,,,,,,,,,,,
07086,,21900,,,,,,383,977,641.3,,,,,,,,,,,
07087,,20980,,,,,,176,387,270.2,,,,,,,,,,,
07088,,19320,,,,,,64,110,84.7,,,,,,,,,,,
